RESULTS LOOP 1
 
schedule, num-threads, mean time (s), std
"", 1, 1.65012, 0.000996659
"", 2, 0.834949, 0.000850337
"", 4, 0.476578, 0.0147909
"", 6, 0.332591, 0.00477311
"", 8, 0.249702, 0.0147642
"", 12, 0.206833, 0.00673137
"", 16, 0.198798, 0.00760773
