RESULTS LOOP 1
 
schedule, num-threads, mean time (s), std
"", 1, 1.64709, 0.000793338
"", 2, 0.834206, 0.000704589
"", 4, 0.460172, 0.0050067
"", 6, 0.322902, 0.029128
"", 8, 0.243149, 0.00815377
"", 12, 0.185248, 0.00619613
"", 16, 0.179413, 0.00664329
