RESULTS LOOP 2

schedule, num-threads, mean time (s), std
"", 1, 8.77793, 0.0010176
"", 2, 6.28869, 0.00335972
"", 4, 4.45577, 0.00193983
"", 6, 2.75242, 0.000273891
"", 8, 1.60862, 0.0276435
"", 12, 1.04458, 0.0533185
"", 16, 0.814005, 0.0379513
