RESULTS LOOP 1
 
schedule, num-threads, mean time (s), std
"", 1, 1.65, 0.000505945
"", 2, 0.834439, 0.000672238
"", 4, 0.474897, 0.013696
"", 6, 0.316484, 0.0110117
"", 8, 0.237487, 0.00373407
"", 12, 0.185177, 0.00675656
"", 16, 0.204051, 0.0130331
