RESULTS LOOP 2

schedule, num-threads, mean time (s), std
"", 1, 8.75871, 0.00089412
"", 2, 6.27934, 0.00148623
"", 4, 4.45024, 0.00163911
"", 6, 2.75247, 0.00198852
"", 8, 1.58719, 0.000730912
"", 12, 1.01248, 0.0229447
"", 16, 0.815172, 0.0402423
