RESULTS LOOP 2

schedule, num-threads, mean time (s), std
"dynamic,32", 1, 8.84485, 0.0103624
"dynamic,32", 2, 4.46239, 0.00300086
"dynamic,32", 4, 3.94598, 0.00589791
"dynamic,32", 6, 3.94177, 0.00235488
"dynamic,32", 8, 3.9493, 0.00520081
"dynamic,32", 12, 3.98098, 0.0194448
"dynamic,32", 16, 3.95387, 0.00761888
