RESULTS LOOP 1
 
schedule, num-threads, mean time (s), std
"", 1, 2.67443, 0.0370708
"", 2, 1.38202, 0.0467562
"", 4, 0.734088, 0.0596631
"", 6, 9.24466, 0.186292
"", 8, 14.0367, 3.54138
"", 12, 26.1454, 1.63297
"", 16, 50.7597, 0.356931
