RESULTS LOOP 2

schedule, num-threads, mean time (s), std
"", 1, 7.01506, 0.00412279
"", 2, 5.01266, 0.0028423
"", 4, 3.80336, 0.212291
"", 6, 11.424, 0.32577
"", 8, 15.8409, 3.61066
"", 12, 27.7911, 1.32736
"", 16, 51.2034, 0.870131
